time,type,amount,sender,balance_before,balance_after,receiver,isFraud
24,TRADE,200,337658,7414,7214,407736,0
24,REDEEM,3674,420222,8349,4675,0,0
24,ISSUE,16246,0,2995,19241,510675,0
24,TRADE,200,579604,26745,26545,1064559,0
24,ISSUE,17649,0,2366,20015,2658,0
24,ISSUE,200,0,3531,3731,694769,0
24,TRADE,200,407736,20974,20774,24578,0
24,TRADE,200,262919,13452,13252,2658,0
24,TRADE,6648,984337,10012,3364,825187,0
24,TRADE,200,846592,12861,12661,329836,0
24,REDEEM,499,946726,4721,4222,0,0
24,TRADE,301,205155,7781,7480,54536,0
24,TRADE,200,159610,1005,805,510675,0
24,TRADE,200,787684,737,537,672412,0
24,TRADE,14794,961119,16189,1395,49436,0
24,TRADE,200,309686,11158,10958,366968,0
24,ISSUE,14232,0,1679,15911,297133,0
24,TRADE,200,329836,1710,1510,921736,0
24,ISSUE,200,0,7587,7787,1154574,0
24,REDEEM,8998,873345,19526,10528,0,0
24,TRADE,200,494330,5628,5428,337658,0
24,TRADE,200,576773,2801,2601,689551,0
24,TRADE,7686,788139,25614,17928,205155,0
24,REDEEM,12932,170188,17147,4215,0,0
24,TRADE,2179,1120959,14907,12728,371304,0
24,TRADE,7832,1161807,8664,832,1161539,0
24,TRADE,200,732474,8032,7832,205155,0
24,TRADE,200,49436,15712,15512,786675,0
24,TRADE,200,37837,3190,2990,961119,0
24,TRADE,5017,217966,8766,3749,280481,0
24,TRADE,200,950315,10229,10029,217966,0
24,TRADE,200,799431,1657,1457,371304,0
24,TRADE,200,477122,4088,3888,420222,0
24,ISSUE,4838,0,5180,10018,828493,0
24,TRADE,200,1161539,16990,16790,846592,0
25,ISSUE,737,0,16790,17527,1161539,0
25,TRADE,2710,115869,8352,5642,961119,0
25,TRADE,200,713184,8022,7822,196302,0
25,TRADE,200,297133,15911,15711,1107330,0
25,ISSUE,199382,0,132206,331588,648460,1
25,TRADE,298327,648460,331588,33261,726207,1
25,REDEEM,23742,648460,33261,9519,0,1
25,ISSUE,52987,0,20766,73753,825187,1
25,TRADE,68225,825187,73753,5528,726207,1
25,REDEEM,5138,825187,5528,390,0,1
25,TRADE,200,407736,20774,20574,861349,0
25,TRADE,9866,280481,14842,4976,136402,0
25,TRADE,200,510675,19441,19241,10804,0
25,TRADE,14059,788139,17928,3869,366968,0
25,TRADE,200,136402,18582,18382,374355,0
25,TRADE,1001,205155,15366,14365,316305,0
25,TRADE,200,42759,9647,9447,115869,0
25,TRADE,200,309686,10958,10758,672412,0
25,TRADE,2241,374988,9620,7379,329836,0
25,TRADE,200,950315,10029,9829,42759,0
25,TRADE,200,355253,4976,4776,828493,0
25,TRADE,200,1107330,3293,3093,31795,0
25,TRADE,200,367681,1397,1197,921736,0
25,TRADE,373,846592,12861,12488,873345,0
25,TRADE,200,1120959,12728,12528,2658,0
25,TRADE,200,337319,1338,1138,115869,0
25,TRADE,200,10804,5330,5130,1120959,0
25,REDEEM,200,49436,15512,15312,0,0
25,TRADE,200,37837,2990,2790,786675,0
25,TRADE,1046,1147902,1400,354,822605,0
25,REDEEM,200,1078536,1243,1043,0,0
25,TRADE,4741,371304,5106,365,205155,0
25,TRADE,1062,260109,2386,1324,196302,0
25,TRADE,200,110160,400,200,110160,0
25,ISSUE,11917,0,504808,516725,726207,1
25,TRADE,458988,726207,516725,57737,648460,1
25,REDEEM,52006,726207,57737,5731,0,1
25,TRADE,21836,579604,26545,4709,1161539,0
25,TRADE,7221,366968,36150,28929,54536,0
25,TRADE,200,1064559,8188,7988,280481,0
25,ISSUE,15040,0,461,15501,670580,0
25,ISSUE,200,0,1795,1995,704250,0
25,TRADE,815,915852,3692,2877,337319,0
25,ISSUE,200,0,7414,7614,337658,0
25,TRADE,200,946726,4222,4022,494330,0
25,TRADE,200,2658,20415,20215,966921,0
25,TRADE,200,326708,2455,2255,412285,0
25,REDEEM,200,873345,10901,10701,0,0
26,TRADE,200,799431,1457,1257,713184,0
26,TRADE,4557,262919,13252,8695,510675,0
26,TRADE,2684,468524,3425,741,24578,0
26,TRADE,200,54536,8127,7927,612220,0
26,TRADE,2725,494330,5628,2903,420222,0
26,TRADE,2257,670580,15501,13244,792888,0
26,TRADE,200,280481,5176,4976,984337,0
26,TRADE,2700,115869,6042,3342,792888,0
26,ISSUE,3211,0,15312,18523,49436,0
26,TRADE,6877,366968,28929,22052,950315,0
26,TRADE,200,950315,16706,16506,1064559,0
26,TRADE,200,217966,3949,3749,115869,0
26,TRADE,200,405547,5861,5661,792888,0
26,TRADE,17113,510675,23798,6685,1156990,0
26,TRADE,1049,309686,10758,9709,2658,0
26,TRADE,822,42759,9647,8825,586003,0
26,TRADE,200,68935,2427,2227,1147902,0
26,ISSUE,200,0,2877,3077,915852,0
26,ISSUE,13972,0,1691,15663,612220,0
26,TRADE,2465,2658,21264,18799,1154574,0
26,TRADE,3148,205155,19106,15958,420222,0
26,TRADE,6850,337658,7614,764,412285,0
26,TRADE,452,1161539,39363,38911,984337,0
26,TRADE,200,846592,12488,12288,946726,0
26,TRADE,200,477122,3888,3688,309686,0
26,ISSUE,13804,0,20574,34378,407736,0
26,REDEEM,2374,1107330,3093,719,0,0
26,TRADE,200,689551,3538,3338,998116,0
26,TRADE,1084,953701,3052,1968,364533,0
26,TRADE,8881,792888,9591,710,371304,0
26,TRADE,200,37837,2790,2590,217966,0
26,TRADE,2835,875121,7887,5052,24578,0
26,ISSUE,200,0,2477,2677,625587,0
26,TRADE,200,579604,4709,4509,405547,0
26,TRADE,8851,828493,10218,1367,492611,0
26,TRADE,200,371304,9246,9046,787684,0
26,TRADE,200,196302,17409,17209,799431,0
26,TRADE,6870,1156990,26953,20083,921736,0
26,TRADE,200,1007410,13416,13216,49436,0
26,TRADE,200,786675,764,564,966921,0
26,TRADE,200,326708,2255,2055,1147902,0
26,TRADE,200,297133,15711,15511,405547,0
26,TRADE,200,1154574,10252,10052,984337,0
26,REDEEM,200,732474,7832,7632,0,0
26,ISSUE,2073,0,4222,6295,946726,0
26,TRADE,10527,873345,10701,174,477122,0
27,TRADE,15382,1156990,20083,4701,670580,0
27,TRADE,200,326708,2055,1855,946726,0
27,TRADE,1089,576773,2601,1512,1156990,0
27,ISSUE,7047,0,5774,12821,822605,0
27,ISSUE,3404,0,1197,4601,367681,0
27,TRADE,6339,366968,22052,15713,846592,0
27,TRADE,200,704250,1995,1795,786675,0
27,TRADE,200,188834,4950,4750,337319,0
27,TRADE,200,1161807,832,632,670580,0
27,REDEEM,4342,510675,6685,2343,0,0
27,TRADE,13011,950315,16506,3495,746335,0
27,TRADE,484,412285,15533,15049,1147902,0
27,TRADE,200,1064559,8188,7988,732474,0
27,TRADE,200,1154574,10052,9852,115869,0
27,TRADE,1758,280481,4976,3218,698419,0
27,TRADE,200,405547,6061,5861,309686,0
27,TRADE,8667,670580,28826,20159,136402,0
27,TRADE,200,54536,7927,7727,136402,0
27,TRADE,200,49436,18723,18523,846592,0
27,TRADE,3472,332633,6346,2874,861349,0
27,TRADE,4097,921736,8041,3944,10804,0
27,TRADE,7810,10804,9227,1417,347175,0
27,TRADE,200,694769,3731,3531,946726,0
27,TRADE,12542,2658,18799,6257,188834,0
27,REDEEM,2452,1161539,38911,36459,0,0
27,ISSUE,4869,0,3077,7946,915852,0
27,TRADE,5031,107694,22425,17394,347175,0
27,TRADE,6105,309686,10109,4004,670580,0
27,ISSUE,200,0,400,600,110160,0
27,TRADE,200,680172,1099,899,326708,0
27,TRADE,200,828493,1367,1167,915852,0
27,REDEEM,200,966921,11314,11114,0,0
27,TRADE,200,612220,15663,15463,68935,0
27,ISSUE,200,0,3949,4149,217966,0
27,TRADE,8139,846592,18827,10688,316305,0
27,TRADE,13381,205155,15958,2577,54536,0
27,REDEEM,9151,746335,15207,6056,0,0
27,TRADE,6168,24578,8245,2077,332633,0
27,TRADE,543,586003,5011,4468,625587,0
27,TRADE,200,792888,710,510,468524,0
27,TRADE,200,861349,11689,11489,746335,0
27,TRADE,200,579604,4509,4309,205155,0
27,TRADE,9207,316305,11455,2248,689551,0
27,TRADE,200,260109,1324,1124,822605,0
27,TRADE,200,468524,941,741,297133,0
27,TRADE,200,799431,1457,1257,788139,0
27,TRADE,9990,196302,17209,7219,159610,0
27,TRADE,200,689551,12545,12345,110160,0
27,ISSUE,718,0,27249,27967,136402,0
27,ISSUE,10469,0,2590,13059,37837,0
27,TRADE,5143,374355,8501,3358,1078536,0
27,TRADE,200,713184,8022,7822,49436,0
27,TRADE,7694,477122,14215,6521,787684,0
27,TRADE,200,170188,4215,4015,873345,0
27,REDEEM,3797,1007410,13216,9419,0,0
27,ISSUE,200,0,10748,10948,420222,0
27,TRADE,13868,407736,34378,20510,670580,0
28,TRADE,200,787684,8431,8231,494330,0
28,ISSUE,58414,0,390,58804,825187,1
28,TRADE,53790,825187,58804,5014,825187,1
28,REDEEM,46077,825187,58804,12727,0,1
28,TRADE,200,612220,15463,15263,329836,0
28,TRADE,535,586003,4468,3933,297133,0
28,ISSUE,12998,0,2777,15775,205155,0
28,TRADE,200,262919,8695,8495,672412,0
28,TRADE,11118,136402,27967,16849,492611,0
28,TRADE,18499,407736,20510,2011,788139,0
28,TRADE,200,337319,2153,1953,367681,0
28,TRADE,2367,861349,11489,9122,786675,0
28,TRADE,200,846592,10688,10488,625587,0
28,TRADE,200,873345,374,174,732474,0
28,REDEEM,1545,329836,3951,2406,0,0
28,TRADE,200,366968,15713,15513,420222,0
28,TRADE,10379,966921,11114,735,822605,0
28,TRADE,200,28672,2206,2006,332633,0
28,TRADE,200,477122,6521,6321,405547,0
28,TRADE,7165,42759,8825,1660,188834,0
28,TRADE,200,260109,1124,924,510675,0
28,TRADE,200,704250,1795,1595,68935,0
28,ISSUE,76088,0,468507,544595,648460,1
28,TRADE,497333,648460,544595,47262,726207,1
28,REDEEM,41782,648460,47262,5480,0,1
28,TRADE,200,405547,6061,5861,670580,0
28,TRADE,200,54536,21108,20908,1007410,0
28,TRADE,904,197386,1536,632,953701,0
28,TRADE,200,345135,8056,7856,49436,0
28,TRADE,200,788139,22568,22368,10804,0
28,TRADE,200,1120959,12728,12528,950315,0
28,TRADE,11699,689551,12345,646,347175,0
28,TRADE,4573,297133,16246,11673,788139,0
28,TRADE,200,492611,22419,22219,412285,0
28,TRADE,200,49436,18923,18723,787684,0
28,ISSUE,8036,0,2055,10091,326708,0
28,TRADE,720,364533,1284,564,966921,0
28,TRADE,200,915852,8146,7946,1064559,0
28,REDEEM,200,37837,13059,12859,0,0
28,TRADE,200,576773,1512,1312,54536,0
28,TRADE,8114,670580,40332,32218,412285,0
28,TRADE,200,1007410,9619,9419,159610,0
28,TRADE,2784,984337,4216,1432,899253,0
28,REDEEM,200,10804,1617,1417,0,0
28,ISSUE,254,0,4149,4403,217966,0
28,TRADE,408,625587,3420,3012,822605,0
28,TRADE,2763,347175,25497,22734,984337,0
28,TRADE,200,732474,8032,7832,1120959,0
28,TRADE,200,1154574,9852,9652,492611,0
28,TRADE,200,309686,4004,3804,68935,0
28,REDEEM,6115,159610,10995,4880,0,0
28,TRADE,3032,822605,23808,20776,873345,0
28,ISSUE,82445,0,503064,585509,726207,1
28,TRADE,563916,726207,585509,21593,726207,1
28,REDEEM,584907,726207,585509,602,0,1
28,REDEEM,10469,107694,17394,6925,0,0
28,TRADE,200,31795,3898,3698,316305,0
28,TRADE,2419,953701,2872,453,625587,0
29,TRADE,200,24578,2077,1877,670580,0
29,TRADE,200,110160,800,600,586003,0
29,TRADE,200,1161539,36459,36259,492611,0
29,ISSUE,200,0,12728,12928,1120959,0
29,TRADE,200,309686,3804,3604,698419,0
29,TRADE,200,374355,3358,3158,732474,0
29,TRADE,200,217966,4403,4203,280481,0
29,TRADE,5793,345135,7856,2063,950315,0
29,ISSUE,21327,0,3742,25069,115869,0
29,TRADE,200,576773,1312,1112,332633,0
29,TRADE,200,262919,8495,8295,494330,0
29,TRADE,200,355253,4776,4576,1161807,0
29,TRADE,200,1107330,719,519,953701,0
29,TRADE,1953,347175,22734,20781,612220,0
29,TRADE,18930,492611,22619,3689,680172,0
29,TRADE,200,828493,1167,967,188834,0
29,TRADE,200,787684,8431,8231,159610,0
29,REDEEM,200,921736,3944,3744,0,0
29,TRADE,200,873345,3206,3006,280481,0
29,TRADE,200,612220,17216,17016,477122,0
29,TRADE,200,136402,16849,16649,1078536,0
29,TRADE,200,477122,6521,6321,24578,0
29,TRADE,200,1078536,6386,6186,586003,0
29,ISSUE,5061,0,2448,7509,316305,0
29,TRADE,200,371304,9046,8846,262919,0
29,ISSUE,16024,0,2011,18035,407736,0
29,TRADE,3145,326708,10091,6946,861349,0
29,TRADE,1792,366968,15513,13721,115869,0
29,TRADE,9061,670580,32418,23357,915852,0
29,TRADE,200,846592,10488,10288,24578,0
29,REDEEM,561,966921,1455,894,0,0
29,TRADE,200,420222,11148,10948,326708,0
29,REDEEM,8668,680172,19829,11161,0,0
29,ISSUE,7627,0,200,7827,527692,0
29,TRADE,3757,899253,9221,5464,477122,0
29,TRADE,200,374988,7379,7179,107694,0
29,TRADE,8183,49436,18723,10540,786675,0
29,TRADE,3874,875121,5052,1178,1147902,0
29,TRADE,200,412285,23363,23163,953701,0
29,TRADE,200,54536,21108,20908,332633,0
29,TRADE,200,672412,600,400,420222,0
29,TRADE,2482,1156990,5790,3308,825187,0
29,TRADE,200,468524,741,541,115869,0
29,TRADE,200,188834,24657,24457,337319,0
29,TRADE,200,915852,17007,16807,197386,0
30,TRADE,200,68935,2827,2627,468524,0
30,TRADE,200,612220,17016,16816,332633,0
30,TRADE,14528,205155,15775,1247,861349,0
30,TRADE,200,799431,1257,1057,407736,0
30,TRADE,200,316305,7509,7309,698419,0
30,TRADE,200,492611,3689,3489,984337,0
30,TRADE,502,921736,3744,3242,494330,0
30,TRADE,3905,347175,20781,16876,68935,0
30,TRADE,259,2658,6257,5998,492611,0
30,TRADE,200,698419,4231,4031,732474,0
30,ISSUE,15248,0,4333,19581,586003,0
30,TRADE,200,366968,13721,13521,984337,0
30,ISSUE,10465,0,7179,17644,374988,0
30,TRADE,3628,732474,8232,4604,197386,0
30,TRADE,200,846592,10288,10088,115869,0
30,TRADE,200,28672,2006,1806,698419,0
30,TRADE,200,579604,4309,4109,374988,0
30,TRADE,200,337319,2153,1953,873345,0
30,REDEEM,1874,1078536,6186,4312,0,0
30,TRADE,2722,196302,7219,4497,713184,0
30,TRADE,1888,873345,3206,1318,828493,0
30,TRADE,1994,170188,4015,2021,672412,0
30,TRADE,200,367681,4801,4601,732474,0
30,TRADE,200,861349,26795,26595,586003,0
30,TRADE,200,110160,600,400,984337,0
30,TRADE,3562,136402,16649,13087,786675,0
30,TRADE,4782,405547,5861,1079,217966,0
30,ISSUE,13592,0,20908,34500,54536,0
30,TRADE,1153,899253,5464,4311,196302,0
30,TRADE,21607,1161539,36259,14652,188834,0
30,TRADE,250,1107330,519,269,732474,0
30,TRADE,6124,680172,11161,5037,648460,0
30,TRADE,200,510675,2543,2343,950315,0
30,TRADE,200,1156990,3308,3108,345135,0
30,ISSUE,13077,0,2394,15471,672412,0
30,ISSUE,13070,0,1178,14248,875121,0
30,TRADE,13135,188834,46064,32929,672412,0
30,TRADE,200,345135,2263,2063,68935,0
30,TRADE,200,625587,5431,5231,792888,0
30,TRADE,200,1120959,12928,12728,196302,0
30,TRADE,200,115869,27261,27061,1064559,0
30,TRADE,200,280481,3618,3418,347175,0
30,ISSUE,17350,0,14876,32226,786675,0
30,TRADE,2846,527692,7827,4981,1120959,0
30,REDEEM,200,494330,3805,3605,0,0
30,TRADE,200,412285,23163,22963,670580,0
30,TRADE,200,1064559,8388,8188,788139,0
30,TRADE,200,371304,8846,8646,915852,0
31,TRADE,1356,713184,10544,9188,188834,0
31,TRADE,208,915852,17007,16799,950315,0
31,TRADE,200,332633,9842,9642,297133,0
31,TRADE,4989,107694,7125,2136,1154574,0
31,ISSUE,53125,0,15209,68334,825187,1
31,TRADE,56590,825187,68334,11744,726207,1
31,REDEEM,10760,825187,11744,984,0,1
31,REDEEM,200,921736,3242,3042,0,0
31,TRADE,558,197386,4460,3902,10804,0
31,ISSUE,154134,0,57192,211326,726207,1
31,TRADE,180700,726207,211326,30626,726207,1
31,REDEEM,186251,726207,211326,25075,0,1
31,TRADE,200,792888,710,510,680172,0
31,TRADE,200,846592,10088,9888,405547,0
31,TRADE,12401,407736,18235,5834,732474,0
31,TRADE,880,873345,1318,438,329836,0
31,TRADE,12673,188834,34285,21612,49436,0
31,TRADE,200,698419,4231,4031,946726,0
31,TRADE,200,966921,894,694,326708,0
31,ISSUE,200,0,13087,13287,136402,0
31,TRADE,5003,670580,23557,18554,1120959,0
31,ISSUE,25993,0,11604,37597,648460,1
31,TRADE,34683,648460,37597,2914,825187,1
31,REDEEM,2727,648460,2914,187,0,1
31,TRADE,200,1161539,14652,14452,846592,0
31,TRADE,3322,196302,5850,2528,680172,0
31,TRADE,200,672412,28606,28406,953701,0
31,TRADE,6397,262919,8495,2098,792888,0
31,TRADE,6790,950315,9896,3106,672412,0
31,TRADE,765,861349,26595,25830,332633,0
31,TRADE,11393,875121,14248,2855,670580,0
31,ISSUE,200,0,3604,3804,309686,0
31,TRADE,200,28672,1806,1606,732474,0
31,TRADE,200,37837,12859,12659,316305,0
31,TRADE,200,984337,4795,4595,405547,0
31,ISSUE,24640,0,832,25472,1161807,0
31,TRADE,200,115869,27061,26861,494330,0
31,REDEEM,6404,371304,8646,2242,0,0
31,TRADE,200,412285,22963,22763,412285,0
31,TRADE,200,527692,4981,4781,366968,0
31,TRADE,13167,366968,13721,554,468524,0
31,TRADE,200,31795,3698,3498,374355,0
31,TRADE,6765,1154574,14641,7876,1147902,0
31,TRADE,200,1120959,20577,20377,953701,0
31,TRADE,16511,347175,17076,565,107694,0
31,ISSUE,12629,0,16816,29445,612220,0
31,TRADE,200,49436,23213,23013,625587,0
31,TRADE,200,822605,20776,20576,197386,0
31,TRADE,200,280481,3418,3218,28672,0
31,TRADE,21310,786675,32226,10916,337319,0
31,TRADE,3139,579604,4109,970,262919,0
31,TRADE,2329,68935,6732,4403,984337,0
31,TRADE,5771,787684,8231,2460,921736,0
32,TRADE,200,746335,6256,6056,861349,0
32,TRADE,6438,713184,9188,2750,188834,0
32,TRADE,200,612220,29445,29245,494330,0
32,TRADE,5757,316305,7509,1752,680172,0
32,TRADE,200,698419,4031,3831,337658,0
32,TRADE,13799,1161539,14452,653,672412,0
32,TRADE,3188,792888,6907,3719,787684,0
32,TRADE,11318,374988,17844,6526,364533,0
32,TRADE,6947,732474,17655,10708,115869,0
32,TRADE,200,170188,2021,1821,1147902,0
32,ISSUE,11740,0,11882,23622,364533,0
32,TRADE,11779,468524,13908,2129,374988,0
32,TRADE,200,407736,5834,5634,579604,0
32,TRADE,200,586003,19781,19581,371304,0
32,TRADE,9230,54536,34500,25270,159610,0
32,TRADE,200,309686,3804,3604,799431,0
32,REDEEM,2048,420222,11148,9100,0,0
32,TRADE,11192,159610,14310,3118,984337,0
32,TRADE,200,492611,3748,3548,875121,0
32,TRADE,200,367681,4601,4401,1161539,0
32,TRADE,1296,28672,1806,510,998116,0
32,TRADE,200,1156990,3108,2908,260109,0
32,TRADE,200,412285,22963,22763,355253,0
32,TRADE,200,405547,1479,1279,746335,0
32,TRADE,200,899253,4311,4111,407736,0
32,TRADE,2278,371304,2442,164,786675,0
32,TRADE,3098,1161807,25472,22374,309686,0
32,TRADE,12535,984337,18116,5581,694769,0
32,TRADE,7365,670580,29947,22582,37837,0
32,TRADE,200,875121,3055,2855,625587,0
32,TRADE,359,786675,13194,12835,1120959,0
32,TRADE,200,115869,33808,33608,670580,0
32,TRADE,12155,1120959,20736,8581,704250,0
32,TRADE,200,31795,3498,3298,713184,0
32,TRADE,200,42759,1660,1460,49436,0
32,TRADE,3362,680172,14316,10954,875121,0
32,TRADE,7404,694769,16066,8662,1120959,0
32,TRADE,200,49436,23213,23013,107694,0
32,TRADE,2212,197386,4102,1890,625587,0
32,TRADE,9785,332633,10407,622,579604,0
32,TRADE,200,527692,4781,4581,689551,0
32,TRADE,200,1147902,12077,11877,24578,0
32,TRADE,200,828493,2855,2655,726207,0
32,TRADE,2144,329836,3286,1142,861349,0
33,ISSUE,200,0,10078,10278,477122,0
33,TRADE,12310,612220,29245,16935,689551,0
33,TRADE,200,188834,28050,27850,825187,0
33,TRADE,200,326708,7346,7146,367681,0
33,REDEEM,3547,68935,4403,856,0,0
33,REDEEM,200,494330,4005,3805,0,0
33,REDEEM,6045,420222,9100,3055,0,0
33,TRADE,200,792888,3719,3519,337658,0
33,TRADE,200,704250,13750,13550,726207,0
33,TRADE,20516,861349,28174,7658,374988,0
33,TRADE,200,412285,22763,22563,205155,0
33,REDEEM,200,337658,1164,964,0,0
33,TRADE,200,672412,48995,48795,297133,0
33,TRADE,200,197386,1890,1690,405547,0
33,TRADE,200,875121,6217,6017,510675,0
33,TRADE,12862,1120959,15985,3123,1147902,0
33,TRADE,3166,37837,20024,16858,364533,0
33,ISSUE,14244,0,23013,37257,49436,0
33,TRADE,200,689551,13156,12956,732474,0
33,TRADE,9067,1161807,22374,13307,1147902,0
33,TRADE,12046,136402,13287,1241,1007410,0
33,TRADE,200,846592,10088,9888,412285,0
33,TRADE,15763,1147902,33806,18043,875121,0
33,TRADE,5302,670580,22782,17480,1120959,0
33,TRADE,200,24578,2477,2277,704250,0
33,TRADE,10051,579604,10955,904,670580,0
33,TRADE,200,915852,16799,16599,297133,0
33,REDEEM,200,799431,1257,1057,0,0
33,TRADE,200,347175,565,365,309686,0
33,TRADE,200,297133,12273,12073,115869,0
33,TRADE,200,309686,6902,6702,366968,0
33,TRADE,23330,115869,33808,10478,788139,0
33,TRADE,200,998116,1675,1475,1161539,0
33,TRADE,4624,364533,26788,22164,1161807,0
33,TRADE,200,694769,8662,8462,1154574,0
33,TRADE,200,788139,50471,50271,1147902,0
33,ISSUE,200,0,4776,4976,355253,0
33,ISSUE,8419,0,1752,10171,316305,0
33,TRADE,2276,822605,20576,18300,875121,0
34,TRADE,1050,799431,1057,7,510675,0
34,TRADE,1127,953701,1253,126,37837,0
34,TRADE,200,746335,6256,6056,37837,0
34,TRADE,200,713184,2950,2750,510675,0
34,TRADE,200,586003,19581,19381,792888,0
34,TRADE,200,915852,16599,16399,713184,0
34,TRADE,7602,364533,22164,14562,316305,0
34,TRADE,3049,625587,7843,4794,861349,0
34,TRADE,200,788139,50271,50071,260109,0
34,TRADE,200,28672,510,310,787684,0
34,TRADE,200,68935,856,656,689551,0
34,TRADE,200,672412,48795,48595,698419,0
34,ISSUE,1021,0,8462,9483,694769,0
34,TRADE,200,875121,24056,23856,24578,0
34,TRADE,200,527692,4581,4381,732474,0
34,REDEEM,5824,1161807,17931,12107,0,0
34,TRADE,5099,54536,25270,20171,822605,0
34,TRADE,200,42759,1460,1260,374355,0
34,TRADE,7727,861349,10707,2980,576773,0
34,ISSUE,5201,0,5581,10782,984337,0
34,TRADE,200,262919,5237,5037,873345,0
34,TRADE,4085,412285,22763,18678,115869,0
34,TRADE,7619,37837,18185,10566,2658,0
34,TRADE,2198,477122,10278,8080,366968,0
34,ISSUE,177482,0,25475,202957,726207,1
34,TRADE,169320,726207,202957,33637,726207,1
34,REDEEM,151338,726207,202957,51619,0,1
34,TRADE,200,732474,11108,10908,1064559,0
34,REDEEM,843,670580,27531,26688,0,0
34,TRADE,200,31795,3298,3098,262919,0
34,TRADE,8087,115869,14563,6476,875121,0
34,TRADE,12331,49436,37257,24926,984337,0
34,TRADE,200,2658,13617,13417,316305,0
34,TRADE,200,309686,6702,6502,337319,0
34,TRADE,16341,188834,27850,11509,31795,0
34,TRADE,14207,337319,23463,9256,966921,0
34,TRADE,3531,107694,18847,15316,420222,0
34,TRADE,200,326708,7146,6946,921736,0
34,TRADE,200,374355,3558,3358,374988,0
34,REDEEM,8436,1147902,18243,9807,0,0
34,ISSUE,13923,0,1241,15164,136402,0
34,REDEEM,200,579604,904,704,0,0
34,ISSUE,1657,0,365,2022,347175,0
34,TRADE,200,899253,4111,3911,49436,0
35,TRADE,200,10804,1975,1775,28672,0
35,TRADE,200,407736,5834,5634,37837,0
35,TRADE,3007,412285,18678,15671,680172,0
35,TRADE,1480,984337,23113,21633,510675,0
35,TRADE,200,188834,11509,11309,950315,0
35,TRADE,200,1154574,8076,7876,196302,0
35,TRADE,200,115869,6476,6276,921736,0
35,TRADE,638,510675,5273,4635,861349,0
35,TRADE,5925,921736,9213,3288,494330,0
35,TRADE,200,704250,13750,13550,329836,0
35,TRADE,6208,915852,16399,10191,1107330,0
35,TRADE,200,873345,638,438,1007410,0
35,TRADE,200,899253,3911,3711,24578,0
35,ISSUE,200,0,2950,3150,713184,0
35,TRADE,200,579604,704,504,468524,0
35,TRADE,200,205155,1447,1247,316305,0
35,ISSUE,200,0,15164,15364,136402,0
35,TRADE,4366,107694,15316,10950,953701,0
35,TRADE,200,366968,2952,2752,861349,0
35,TRADE,2051,355253,4976,2925,1154574,0
35,ISSUE,14488,0,19381,33869,586003,0
35,TRADE,200,680172,13961,13761,1156990,0
35,ISSUE,1632,0,1260,2892,42759,0
35,ISSUE,12410,0,2022,14432,347175,0
35,TRADE,200,694769,9483,9283,726207,0
35,TRADE,200,159610,3118,2918,316305,0
35,TRADE,1501,953701,4492,2991,205155,0
35,TRADE,7884,494330,9730,1846,586003,0
35,TRADE,6952,788139,50071,43119,2658,0
35,TRADE,200,374988,39021,38821,68935,0
35,ISSUE,200,0,4794,4994,625587,0
35,ISSUE,200,0,2728,2928,196302,0
35,TRADE,18369,672412,48595,30226,1161807,0
35,TRADE,200,698419,4031,3831,1147902,0
35,TRADE,200,364533,14562,14362,337319,0
35,ISSUE,200,0,26688,26888,670580,0
35,TRADE,9752,54536,20171,10419,1120959,0
35,TRADE,200,527692,4381,4181,648460,0
35,TRADE,200,828493,2655,2455,1120959,0
35,TRADE,200,966921,14901,14701,672412,0
35,TRADE,200,1156990,3108,2908,205155,0
35,TRADE,200,217966,8985,8785,468524,0
35,TRADE,7863,786675,12835,4972,477122,0
35,TRADE,200,316305,18373,18173,28672,0
